idx,t,px,py,pz,vx,vy,vz,ax,ay,az,yaw,mode,ledr,ledg,ledb
1356,67.825,-14.998149487224909,0.2355806930859636,-15,-0.024672996337209954,-1.5700212336298927,0,0.16447311354145674,-0.005166862767317573,0,0,70,0,0,0
1357,67.875,-14.999177540482682,0.15706814912517017,-15,-0.0164490400247873,-1.5704518252027784,0,0.16448438740696503,-0.003444889990837198,0,0,70,0,0,0
1358,67.92500000000001,-14.999794383711402,0.07853838087184133,-15,-0.008224632753624585,-1.5707101990356473,0,0.16449115184990387,-0.0017225394433492388,0,0,70,0,0,0
1359,67.975,-15.0,2.7554552980815444e-15,-15,-2.885506040582684e-16,-1.5707963267948963,0,0.16449340668482262,-6.043389719322355e-17,0,0,70,0,0,0
1360,68.025,-14.999794383711402,-0.07853838087184913,-15,0.008224632753625404,-1.5707101990356473,0,0.16449115184990387,0.0017225394433494098,0,0,70,0,0,0
1361,68.075,-14.999177540482682,-0.15706814912516467,-15,0.01644904002478672,-1.5704518252027784,0,0.16448438740696503,0.0034448899908370773,0,0,70,0,0,0
1362,68.125,-14.998149487224909,-0.2355806930859714,-15,0.02467299633721077,-1.5700212336298924,0,0.16447311354145674,0.0051668627673177436,0,0,70,0,0,0
1363,68.17500000000001,-14.996710252122682,-0.31406740296900154,-15,0.03289627622697397,-1.5694184715362078,0,0.1644573305624577,0.006888268939070139,0,0,70,0,0,0
1364,68.225,-14.99485987463336,-0.3925196718220782,-15,0.041118654248706976,-1.568643605021381,0,0.16443703890266625,0.00860891973450963,0,0,70,0,0,0
1365,68.275,-14.992598405485973,-0.4709288964698582,-15,0.0493399049817642,-1.5676967190582567,0,0.1644122391183885,0.010328626464886815,0,0,70,0,0,0
1366,68.325,-14.989925906679844,-0.5492864784572407,-15,0.057559803036401076,-1.5665779174835515,0,0.16438293188952308,0.012047200544978794,0,0,70,0,0,0
1367,68.375,-14.986842451482875,-0.6275838249923643,-15,0.06577812305996159,-1.5652873229864652,0,0.16434911801954244,0.013764453513771405,0,0,70,0,0,0
1368,68.42500000000001,-14.98334812442955,-0.7058123498888507,-15,0.07399463974305083,-1.5638250770952289,0,0.16431079843547097,0.015480197055124939,0,0,70,0,0,0
1369,68.475,-14.979443021318607,-0.7839634745074027,-15,0.0822091278257148,-1.5621913401615823,0,0.16426797418785932,0.017194243018425703,0,0,70,0,0,0
1370,68.525,-14.975127249210425,-0.8620286286965095,-15,0.09042136210361175,-1.56038629134319,0,0.16422064645075599,0.01890640343921799,0,0,70,0,0,0
1371,68.575,-14.970400926424073,-0.9399992517322869,-15,0.09863111743418922,-1.5584101285839975,0,0.1641688165216747,0.020616490559817072,0,0,70,0,0,0
1372,68.625,-14.96526418253408,-1.0178667932572831,-15,0.10683816874285905,-1.5562630685925198,0,0.1641124858215592,0.022324316849899543,0,0,70,0,0,0
1373,68.67500000000001,-14.959717158366871,-1.0956227142180825,-15,0.11504229102916391,-1.55394534681808,0,0.16405165589474405,0.024029695027067234,0,0,70,0,0,0
1374,68.725,-14.953760005996921,-1.1732584878017223,-15,0.12324325937294701,-1.5514572174249892,0,0.1639863284089125,0.02573243807738516,0,0,70,0,0,0
1375,68.775,-14.947392888742565,-1.2507656003707792,-15,0.1314408489405213,-1.5487989532646733,0,0.16391650515505043,0.027432359275890255,0,0,70,0,0,0
1376,68.825,-14.940615981161542,-1.328135552396882,-15,0.13963483499082222,-1.545970845845755,0,0.16384218804739772,0.029129272207065585,0,0,70,0,0,0
